"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Alabama"	"01"	"1999"	"1999"	10	4430141	Unreliable	Unreliable	0.11017	0.42250	0.07268
	"Alabama"	"01"	"2000"	"2000"	26	4447100	0.58465	0.59776	0.39048	0.87586	0.11749
	"Alabama"	"01"	"2001"	"2001"	22	4467634	0.49243	0.49443	0.30985	0.74857	0.10566
	"Alabama"	"01"	"2002"	"2002"	30	4480089	0.66963	0.66971	0.45185	0.95605	0.12271
	"Alabama"	"01"	"2003"	"2003"	22	4503491	0.48851	0.50449	0.31616	0.76380	0.10788
	"Alabama"	"01"	"2004"	"2004"	32	4530729	0.70629	0.74169	0.50731	1.04704	0.13184
	"Alabama"	"01"	"2005"	"2005"	24	4569805	0.52519	0.53683	0.34396	0.79876	0.11018
	"Alabama"	"01"	"2006"	"2006"	49	4628981	1.05855	1.04802	0.77272	1.38951	0.15126
	"Alabama"	"01"	"2007"	"2007"	66	4672840	1.41242	1.44567	1.11574	1.84262	0.17895
	"Alabama"	"01"	"2008"	"2008"	73	4718206	1.54720	1.60135	1.25296	2.01663	0.18897
	"Alabama"	"01"	"2009"	"2009"	92	4757938	1.93361	2.00067	1.60878	2.45916	0.21089
	"Alabama"	"01"	"2010"	"2010"	82	4779736	1.71558	1.75391	1.39075	2.18290	0.19589
	"Alabama"	"01"	"2011"	"2011"	92	4802740	1.91557	1.91415	1.53921	2.35282	0.20211
	"Alabama"	"01"	"2012"	"2012"	62	4822023	1.28577	1.31747	1.00538	1.69585	0.16943
	"Alabama"	"01"	"2013"	"2013"	65	4833722	1.34472	1.34654	1.03472	1.72281	0.17019
	"Alabama"	"01"	"2014"	"2014"	90	4849377	1.85591	1.79244	1.43372	2.21365	0.19307
	"Alabama"	"01"	"2015"	"2015"	87	4858979	1.79050	1.82628	1.45461	2.26395	0.20055
	"Alabama"	"01"	"2016"	"2016"	94	4863300	1.93284	1.98642	1.59732	2.44165	0.20978
	"Alaska"	"02"	"1999"	"1999"	10	624779	Unreliable	Unreliable	0.71816	2.75413	0.47687
	"Alaska"	"02"	"2000"	"2000"	21	626932	3.34965	3.14827	1.94884	4.81248	0.69069
	"Alaska"	"02"	"2001"	"2001"	Suppressed	633714	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2002"	"2002"	Suppressed	642337	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2003"	"2003"	Suppressed	648414	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2004"	"2004"	Suppressed	659286	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2005"	"2005"	Suppressed	666946	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2006"	"2006"	14	675302	Unreliable	Unreliable	1.02368	3.14164	0.50401
	"Alaska"	"02"	"2007"	"2007"	Suppressed	680300	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2008"	"2008"	51	687455	7.41867	7.20372	5.34674	9.49724	1.02267
	"Alaska"	"02"	"2009"	"2009"	60	698895	8.58498	8.12180	6.16721	10.49929	1.06748
	"Alaska"	"02"	"2010"	"2010"	38	710231	5.35037	5.38145	3.76912	7.45019	0.90097
	"Alaska"	"02"	"2011"	"2011"	36	722718	4.98120	4.79147	3.33745	6.66378	0.81341
	"Alaska"	"02"	"2012"	"2012"	42	731449	5.74203	5.72568	4.07153	7.82718	0.92176
	"Alaska"	"02"	"2013"	"2013"	38	735132	5.16914	5.17046	3.60143	7.19087	0.87671
	"Alaska"	"02"	"2014"	"2014"	40	736732	5.42938	5.63270	3.96593	7.76395	0.92134
	"Alaska"	"02"	"2015"	"2015"	51	738432	6.90653	6.53769	4.83665	8.64315	0.93522
	"Alaska"	"02"	"2016"	"2016"	45	741894	6.06556	6.07587	4.39711	8.18413	0.92788
	"Arizona"	"04"	"1999"	"1999"	80	5023823	1.59241	1.65195	1.30787	2.05883	0.18629
	"Arizona"	"04"	"2000"	"2000"	91	5130632	1.77366	1.86090	1.49828	2.28477	0.19556
	"Arizona"	"04"	"2001"	"2001"	83	5273477	1.57391	1.63395	1.29953	2.02815	0.18073
	"Arizona"	"04"	"2002"	"2002"	128	5396255	2.37202	2.45045	2.02327	2.87764	0.21795
	"Arizona"	"04"	"2003"	"2003"	132	5510364	2.39549	2.49540	2.06836	2.92243	0.21788
	"Arizona"	"04"	"2004"	"2004"	145	5652404	2.56528	2.65447	2.22076	3.08818	0.22128
	"Arizona"	"04"	"2005"	"2005"	171	5839077	2.92855	3.05440	2.59341	3.51540	0.23520
	"Arizona"	"04"	"2006"	"2006"	187	6029141	3.10160	3.15593	2.69995	3.61191	0.23264
	"Arizona"	"04"	"2007"	"2007"	218	6167681	3.53455	3.62394	3.13942	4.10846	0.24720
	"Arizona"	"04"	"2008"	"2008"	255	6280362	4.06028	4.14700	3.63384	4.66016	0.26182
	"Arizona"	"04"	"2009"	"2009"	312	6343154	4.91869	5.00611	4.44572	5.56651	0.28591
	"Arizona"	"04"	"2010"	"2010"	327	6392017	5.11576	5.17222	4.60483	5.73961	0.28948
	"Arizona"	"04"	"2011"	"2011"	313	6482505	4.82838	4.89312	4.34304	5.44320	0.28065
	"Arizona"	"04"	"2012"	"2012"	326	6553255	4.97463	5.04472	4.48795	5.60150	0.28407
	"Arizona"	"04"	"2013"	"2013"	253	6626624	3.81793	3.90530	3.41614	4.39445	0.24957
	"Arizona"	"04"	"2014"	"2014"	290	6731484	4.30811	4.24790	3.74836	4.74744	0.25487
	"Arizona"	"04"	"2015"	"2015"	298	6828065	4.36434	4.53629	4.01081	5.06178	0.26810
	"Arizona"	"04"	"2016"	"2016"	326	6931071	4.70346	4.78940	4.25637	5.32243	0.27195
	"Arkansas"	"05"	"1999"	"1999"	Suppressed	2651860	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"2000"	"2000"	Suppressed	2673400	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"2001"	"2001"	14	2691571	Unreliable	Unreliable	0.29498	0.90527	0.14471
	"Arkansas"	"05"	"2002"	"2002"	40	2705927	1.47824	1.55755	1.11273	2.12094	0.24705
	"Arkansas"	"05"	"2003"	"2003"	50	2724816	1.83499	1.91664	1.42257	2.52686	0.27198
	"Arkansas"	"05"	"2004"	"2004"	63	2749686	2.29117	2.43089	1.86374	3.11628	0.30768
	"Arkansas"	"05"	"2005"	"2005"	60	2781097	2.15742	2.22574	1.69435	2.87105	0.28940
	"Arkansas"	"05"	"2006"	"2006"	68	2821761	2.40984	2.50404	1.94060	3.18003	0.30567
	"Arkansas"	"05"	"2007"	"2007"	87	2848650	3.05408	3.16416	2.53092	3.90770	0.34196
	"Arkansas"	"05"	"2008"	"2008"	110	2874554	3.82668	4.01765	3.26060	4.77471	0.38625
	"Arkansas"	"05"	"2009"	"2009"	124	2896843	4.28052	4.54035	3.73315	5.34755	0.41184
	"Arkansas"	"05"	"2010"	"2010"	118	2915918	4.04675	4.20053	3.43306	4.96800	0.39157
	"Arkansas"	"05"	"2011"	"2011"	114	2937979	3.88022	4.16192	3.38910	4.93474	0.39430
	"Arkansas"	"05"	"2012"	"2012"	118	2949131	4.00118	4.19364	3.42477	4.96250	0.39228
	"Arkansas"	"05"	"2013"	"2013"	111	2959373	3.75079	3.80811	3.08718	4.52904	0.36782
	"Arkansas"	"05"	"2014"	"2014"	119	2966369	4.01164	4.30686	3.52078	5.09295	0.40106
	"Arkansas"	"05"	"2015"	"2015"	144	2978204	4.83513	5.05932	4.21613	5.90251	0.43020
	"Arkansas"	"05"	"2016"	"2016"	114	2988248	3.81494	4.03603	3.27988	4.79218	0.38579
	"California"	"06"	"1999"	"1999"	936	33499204	2.79410	2.82565	2.64369	3.00760	0.09283
	"California"	"06"	"2000"	"2000"	633	33871648	1.86882	1.89370	1.74559	2.04181	0.07557
	"California"	"06"	"2001"	"2001"	319	34479458	0.92519	0.94656	0.84255	1.05058	0.05307
	"California"	"06"	"2002"	"2002"	912	34871843	2.61529	2.65021	2.47783	2.82258	0.08795
	"California"	"06"	"2003"	"2003"	820	35253159	2.32603	2.34255	2.18169	2.50342	0.08207
	"California"	"06"	"2004"	"2004"	751	35574576	2.11106	2.12555	1.97297	2.27813	0.07785
	"California"	"06"	"2005"	"2005"	765	35827943	2.13520	2.12272	1.97173	2.27372	0.07704
	"California"	"06"	"2006"	"2006"	820	36021202	2.27644	2.24065	2.08652	2.39478	0.07864
	"California"	"06"	"2007"	"2007"	917	36250311	2.52963	2.46798	2.30732	2.62864	0.08197
	"California"	"06"	"2008"	"2008"	1082	36604337	2.95593	2.89840	2.72454	3.07226	0.08870
	"California"	"06"	"2009"	"2009"	1147	36961229	3.10325	3.03943	2.86219	3.21667	0.09043
	"California"	"06"	"2010"	"2010"	1063	37253956	2.85339	2.76653	2.59872	2.93435	0.08562
	"California"	"06"	"2011"	"2011"	1167	37691912	3.09615	2.99647	2.82276	3.17017	0.08862
	"California"	"06"	"2012"	"2012"	965	38041430	2.53671	2.42996	2.27498	2.58493	0.07907
	"California"	"06"	"2013"	"2013"	1039	38332521	2.71049	2.56933	2.41113	2.72754	0.08072
	"California"	"06"	"2014"	"2014"	1047	38802500	2.69828	2.55926	2.40203	2.71650	0.08022
	"California"	"06"	"2015"	"2015"	1019	39144818	2.60315	2.43786	2.28587	2.58985	0.07755
	"California"	"06"	"2016"	"2016"	955	39250017	2.43312	2.25147	2.10620	2.39673	0.07412
	"Colorado"	"08"	"1999"	"1999"	42	4226018	0.99384	0.95290	0.68676	1.28804	0.14788
	"Colorado"	"08"	"2000"	"2000"	57	4301261	1.32519	1.27291	0.96154	1.65297	0.16961
	"Colorado"	"08"	"2001"	"2001"	93	4425687	2.10137	2.05802	1.65905	2.52397	0.21471
	"Colorado"	"08"	"2002"	"2002"	69	4490406	1.53661	1.49536	1.16120	1.89572	0.18068
	"Colorado"	"08"	"2003"	"2003"	74	4528732	1.63401	1.58688	1.24386	1.99527	0.18545
	"Colorado"	"08"	"2004"	"2004"	80	4575013	1.74863	1.70449	1.34946	2.12430	0.19156
	"Colorado"	"08"	"2005"	"2005"	105	4631888	2.26689	2.17878	1.75947	2.59809	0.21393
	"Colorado"	"08"	"2006"	"2006"	123	4720423	2.60570	2.46865	2.03021	2.90710	0.22369
	"Colorado"	"08"	"2007"	"2007"	185	4803868	3.85106	3.68921	3.15360	4.22483	0.27327
	"Colorado"	"08"	"2008"	"2008"	176	4889730	3.59938	3.43571	2.92374	3.94769	0.26121
	"Colorado"	"08"	"2009"	"2009"	170	4972195	3.41901	3.29035	2.79152	3.78919	0.25451
	"Colorado"	"08"	"2010"	"2010"	135	5029196	2.68433	2.59404	2.15219	3.03588	0.22543
	"Colorado"	"08"	"2011"	"2011"	198	5116796	3.86961	3.72275	3.19857	4.24693	0.26744
	"Colorado"	"08"	"2012"	"2012"	223	5187582	4.29873	4.21841	3.65762	4.77920	0.28612
	"Colorado"	"08"	"2013"	"2013"	221	5268367	4.19485	4.05623	3.51367	4.59879	0.27682
	"Colorado"	"08"	"2014"	"2014"	259	5355866	4.83582	4.62987	4.05757	5.20216	0.29199
	"Colorado"	"08"	"2015"	"2015"	259	5456574	4.74657	4.52761	3.96672	5.08850	0.28617
	"Colorado"	"08"	"2016"	"2016"	212	5540545	3.82634	3.66702	3.16369	4.17035	0.25680
	"Connecticut"	"09"	"1999"	"1999"	10	3386401	Unreliable	Unreliable	0.14184	0.54396	0.09395
	"Connecticut"	"09"	"2000"	"2000"	Suppressed	3405565	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Connecticut"	"09"	"2001"	"2001"	17	3432835	Unreliable	Unreliable	0.28399	0.78054	0.11873
	"Connecticut"	"09"	"2002"	"2002"	25	3458749	0.72280	0.71507	0.46276	1.05559	0.14337
	"Connecticut"	"09"	"2003"	"2003"	23	3484336	0.66010	0.67611	0.42859	1.01450	0.14137
	"Connecticut"	"09"	"2004"	"2004"	30	3496094	0.85810	0.84610	0.57087	1.20786	0.15553
	"Connecticut"	"09"	"2005"	"2005"	28	3506956	0.79841	0.79599	0.52893	1.15043	0.15127
	"Connecticut"	"09"	"2006"	"2006"	38	3517460	1.08033	1.06280	0.74831	1.46493	0.17416
	"Connecticut"	"09"	"2007"	"2007"	33	3527270	0.93557	0.92034	0.62951	1.29924	0.16183
	"Connecticut"	"09"	"2008"	"2008"	38	3545579	1.07176	1.01374	0.71376	1.39730	0.16662
	"Connecticut"	"09"	"2009"	"2009"	31	3561807	0.87034	0.86575	0.58412	1.23591	0.15727
	"Connecticut"	"09"	"2010"	"2010"	41	3574097	1.14714	1.06735	0.76253	1.45344	0.16921
	"Connecticut"	"09"	"2011"	"2011"	44	3580709	1.22881	1.18152	0.85153	1.59707	0.18183
	"Connecticut"	"09"	"2012"	"2012"	38	3590347	1.05839	1.04038	0.73252	1.43403	0.17215
	"Connecticut"	"09"	"2013"	"2013"	144	3596080	4.00436	3.84139	3.19848	4.48429	0.32801
	"Connecticut"	"09"	"2014"	"2014"	157	3596677	4.36514	4.29984	3.60934	4.99034	0.35230
	"Connecticut"	"09"	"2015"	"2015"	183	3590886	5.09624	4.78216	4.06698	5.49733	0.36488
	"Connecticut"	"09"	"2016"	"2016"	206	3576452	5.75990	5.50357	4.72388	6.28325	0.39780
	"Delaware"	"10"	"1999"	"1999"	Suppressed	774990	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2000"	"2000"	Suppressed	783600	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2001"	"2001"	10	795699	Unreliable	Unreliable	0.60806	2.33192	0.40103
	"Delaware"	"10"	"2002"	"2002"	19	806169	Unreliable	Unreliable	1.43174	3.71358	0.54596
	"Delaware"	"10"	"2003"	"2003"	11	818003	Unreliable	Unreliable	0.65801	2.35850	0.39819
	"Delaware"	"10"	"2004"	"2004"	13	830803	Unreliable	Unreliable	0.84360	2.70929	0.44022
	"Delaware"	"10"	"2005"	"2005"	10	845150	Unreliable	Unreliable	0.57578	2.20811	0.38088
	"Delaware"	"10"	"2006"	"2006"	13	859268	Unreliable	Unreliable	0.83297	2.67513	0.43525
	"Delaware"	"10"	"2007"	"2007"	12	871749	Unreliable	Unreliable	0.66552	2.24988	0.37524
	"Delaware"	"10"	"2008"	"2008"	29	883874	3.28101	3.28099	2.18018	4.74195	0.61542
	"Delaware"	"10"	"2009"	"2009"	41	891730	4.59780	4.75512	3.39710	6.47514	0.75063
	"Delaware"	"10"	"2010"	"2010"	47	897934	5.23424	5.36371	3.92693	7.15444	0.79404
	"Delaware"	"10"	"2011"	"2011"	64	907135	7.05518	7.02591	5.38669	9.00686	0.89230
	"Delaware"	"10"	"2012"	"2012"	37	917092	4.03449	3.96373	2.76090	5.51260	0.66717
	"Delaware"	"10"	"2013"	"2013"	35	925749	3.78072	3.97209	2.73419	5.57829	0.68958
	"Delaware"	"10"	"2014"	"2014"	38	935614	4.06150	4.20182	2.94291	5.81708	0.70074
	"Delaware"	"10"	"2015"	"2015"	36	945934	3.80576	3.79720	2.62968	5.30621	0.65324
	"Delaware"	"10"	"2016"	"2016"	31	952065	3.25608	3.42387	2.29303	4.91725	0.63230
	"District of Columbia"	"11"	"1999"	"1999"	Suppressed	570213	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	Suppressed	572059	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	Suppressed	574504	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	Suppressed	573158	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	Suppressed	568502	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2004"	"2004"	19	567754	Unreliable	Unreliable	2.02797	5.26006	0.77557
	"District of Columbia"	"11"	"2005"	"2005"	Suppressed	567136	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2006"	"2006"	14	570681	Unreliable	Unreliable	1.40349	4.30726	0.68928
	"District of Columbia"	"11"	"2007"	"2007"	Suppressed	574404	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2008"	"2008"	Suppressed	580236	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2009"	"2009"	Suppressed	592228	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	Suppressed	601723	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2011"	"2011"	11	617996	Unreliable	Unreliable	0.82476	2.95618	0.50905
	"District of Columbia"	"11"	"2012"	"2012"	13	632323	Unreliable	Unreliable	1.03482	3.49833	0.56809
	"District of Columbia"	"11"	"2013"	"2013"	10	646449	Unreliable	Unreliable	0.59599	2.47425	0.42294
	"District of Columbia"	"11"	"2014"	"2014"	19	658893	Unreliable	Unreliable	1.80363	4.67818	0.69370
	"District of Columbia"	"11"	"2015"	"2015"	21	672228	3.12394	3.06984	1.87515	4.74112	0.68118
	"District of Columbia"	"11"	"2016"	"2016"	52	681170	7.63392	7.35960	5.47974	9.67655	1.03468
	"Florida"	"12"	"1999"	"1999"	156	15759421	0.98988	1.01434	0.85422	1.17446	0.08169
	"Florida"	"12"	"2000"	"2000"	239	15982378	1.49540	1.55063	1.35364	1.74762	0.10051
	"Florida"	"12"	"2001"	"2001"	437	16356966	2.67164	2.76184	2.50186	3.02182	0.13264
	"Florida"	"12"	"2002"	"2002"	405	16689370	2.42669	2.48013	2.23758	2.72268	0.12375
	"Florida"	"12"	"2003"	"2003"	438	17004085	2.57585	2.64296	2.39435	2.89157	0.12684
	"Florida"	"12"	"2004"	"2004"	540	17415318	3.10072	3.14873	2.88128	3.41617	0.13645
	"Florida"	"12"	"2005"	"2005"	496	17842038	2.77995	2.80643	2.55745	3.05541	0.12703
	"Florida"	"12"	"2006"	"2006"	583	18166990	3.20912	3.24224	2.97685	3.50763	0.13540
	"Florida"	"12"	"2007"	"2007"	769	18367842	4.18666	4.22264	3.92089	4.52439	0.15396
	"Florida"	"12"	"2008"	"2008"	858	18527305	4.63100	4.70302	4.38453	5.02150	0.16249
	"Florida"	"12"	"2009"	"2009"	1011	18652644	5.42014	5.48940	5.14626	5.83254	0.17507
	"Florida"	"12"	"2010"	"2010"	1169	18801310	6.21765	6.36236	5.99192	6.73280	0.18900
	"Florida"	"12"	"2011"	"2011"	1062	19057542	5.57260	5.63145	5.28642	5.97648	0.17604
	"Florida"	"12"	"2012"	"2012"	850	19317568	4.40014	4.39336	4.09095	4.69577	0.15429
	"Florida"	"12"	"2013"	"2013"	751	19552860	3.84087	3.80110	3.52275	4.07945	0.14201
	"Florida"	"12"	"2014"	"2014"	697	19893297	3.50369	3.47310	3.20787	3.73833	0.13532
	"Florida"	"12"	"2015"	"2015"	789	20271272	3.89221	3.82836	3.55312	4.10360	0.14043
	"Florida"	"12"	"2016"	"2016"	1030	20612439	4.99698	5.09402	4.77372	5.41432	0.16342
	"Georgia"	"13"	"1999"	"1999"	26	8045965	0.32314	0.32389	0.21158	0.47458	0.06398
	"Georgia"	"13"	"2000"	"2000"	61	8186453	0.74513	0.73148	0.55820	0.94156	0.09415
	"Georgia"	"13"	"2001"	"2001"	90	8377038	1.07437	1.04596	0.84108	1.28567	0.11056
	"Georgia"	"13"	"2002"	"2002"	96	8508256	1.12832	1.09806	0.88943	1.34091	0.11232
	"Georgia"	"13"	"2003"	"2003"	88	8622793	1.02055	0.99166	0.79534	1.22175	0.10588
	"Georgia"	"13"	"2004"	"2004"	100	8769252	1.14035	1.11714	0.89790	1.33638	0.11186
	"Georgia"	"13"	"2005"	"2005"	122	8925922	1.36681	1.33721	1.09968	1.57475	0.12119
	"Georgia"	"13"	"2006"	"2006"	130	9155813	1.41986	1.39134	1.15174	1.63094	0.12224
	"Georgia"	"13"	"2007"	"2007"	139	9349988	1.48663	1.45138	1.20936	1.69340	0.12348
	"Georgia"	"13"	"2008"	"2008"	193	9504843	2.03054	2.01574	1.73016	2.30133	0.14571
	"Georgia"	"13"	"2009"	"2009"	252	9620846	2.61931	2.59391	2.27171	2.91610	0.16439
	"Georgia"	"13"	"2010"	"2010"	305	9687653	3.14834	3.09563	2.74592	3.44535	0.17843
	"Georgia"	"13"	"2011"	"2011"	327	9815210	3.33156	3.28908	2.93025	3.64790	0.18307
	"Georgia"	"13"	"2012"	"2012"	300	9919945	3.02421	3.01113	2.66762	3.35465	0.17526
	"Georgia"	"13"	"2013"	"2013"	309	9992167	3.09242	3.05866	2.71417	3.40315	0.17576
	"Georgia"	"13"	"2014"	"2014"	388	10097343	3.84260	3.79145	3.40967	4.17324	0.19479
	"Georgia"	"13"	"2015"	"2015"	435	10214860	4.25850	4.20060	3.80158	4.59961	0.20358
	"Georgia"	"13"	"2016"	"2016"	455	10310371	4.41303	4.27247	3.87385	4.67108	0.20338
	"Hawaii"	"15"	"1999"	"1999"	22	1210300	1.81773	1.78351	1.11771	2.70026	0.38050
	"Hawaii"	"15"	"2000"	"2000"	23	1211537	1.89841	1.84696	1.17081	2.77135	0.38534
	"Hawaii"	"15"	"2001"	"2001"	27	1225948	2.20238	2.16269	1.42523	3.14660	0.41672
	"Hawaii"	"15"	"2002"	"2002"	27	1239613	2.17810	2.20487	1.45303	3.20797	0.42552
	"Hawaii"	"15"	"2003"	"2003"	25	1251154	1.99816	1.96895	1.27420	2.90656	0.39632
	"Hawaii"	"15"	"2004"	"2004"	32	1273569	2.51262	2.44845	1.67474	3.45648	0.43593
	"Hawaii"	"15"	"2005"	"2005"	39	1292729	3.01687	2.94105	2.08127	4.03683	0.47414
	"Hawaii"	"15"	"2006"	"2006"	30	1309731	2.29055	2.21614	1.48419	3.18275	0.40821
	"Hawaii"	"15"	"2007"	"2007"	49	1315675	3.72432	3.62358	2.67174	4.80432	0.52381
	"Hawaii"	"15"	"2008"	"2008"	34	1332213	2.55214	2.44609	1.68377	3.43522	0.42269
	"Hawaii"	"15"	"2009"	"2009"	35	1346717	2.59891	2.53084	1.75268	3.53660	0.43470
	"Hawaii"	"15"	"2010"	"2010"	40	1360301	2.94053	2.79481	1.97778	3.83610	0.45191
	"Hawaii"	"15"	"2011"	"2011"	47	1374810	3.41865	3.26660	2.38269	4.37098	0.48738
	"Hawaii"	"15"	"2012"	"2012"	35	1392313	2.51380	2.62444	1.81750	3.66739	0.45050
	"Hawaii"	"15"	"2013"	"2013"	39	1404054	2.77767	2.73456	1.92538	3.76924	0.44962
	"Hawaii"	"15"	"2014"	"2014"	35	1419561	2.46555	2.35145	1.61862	3.30231	0.40686
	"Hawaii"	"15"	"2015"	"2015"	37	1431603	2.58452	2.44016	1.69967	3.39368	0.41462
	"Hawaii"	"15"	"2016"	"2016"	44	1428557	3.08003	2.87476	2.06299	3.89993	0.44755
	"Idaho"	"16"	"1999"	"1999"	11	1275674	Unreliable	Unreliable	0.44022	1.57789	0.26656
	"Idaho"	"16"	"2000"	"2000"	17	1293953	Unreliable	Unreliable	0.80158	2.20313	0.33415
	"Idaho"	"16"	"2001"	"2001"	30	1319962	2.27279	2.40086	1.61986	3.42737	0.43889
	"Idaho"	"16"	"2002"	"2002"	25	1340372	1.86515	1.95880	1.26764	2.89159	0.39274
	"Idaho"	"16"	"2003"	"2003"	29	1363380	2.12707	2.25118	1.50766	3.23308	0.41968
	"Idaho"	"16"	"2004"	"2004"	21	1391802	1.50884	1.59845	0.98947	2.44340	0.35094
	"Idaho"	"16"	"2005"	"2005"	25	1428241	1.75040	1.85420	1.18802	2.75891	0.37484
	"Idaho"	"16"	"2006"	"2006"	30	1468669	2.04267	2.21751	1.48511	3.18472	0.40885
	"Idaho"	"16"	"2007"	"2007"	32	1505105	2.12610	2.22547	1.51209	3.15887	0.39671
	"Idaho"	"16"	"2008"	"2008"	47	1534320	3.06325	3.13742	2.29700	4.18488	0.46378
	"Idaho"	"16"	"2009"	"2009"	35	1554439	2.25162	2.35002	1.62746	3.28391	0.40343
	"Idaho"	"16"	"2010"	"2010"	42	1567582	2.67929	2.76975	1.98763	3.75747	0.43376
	"Idaho"	"16"	"2011"	"2011"	45	1584985	2.83914	3.07182	2.23199	4.12377	0.46324
	"Idaho"	"16"	"2012"	"2012"	33	1595728	2.06802	2.23873	1.53129	3.16041	0.39647
	"Idaho"	"16"	"2013"	"2013"	51	1612136	3.16350	3.12457	2.30381	4.14271	0.44913
	"Idaho"	"16"	"2014"	"2014"	42	1634464	2.56965	2.70735	1.94285	3.67282	0.42463
	"Idaho"	"16"	"2015"	"2015"	51	1654930	3.08170	3.30771	2.44707	4.37295	0.47267
	"Idaho"	"16"	"2016"	"2016"	64	1683140	3.80242	3.85209	2.94654	4.94817	0.49517
	"Illinois"	"17"	"1999"	"1999"	43	12359020	0.34792	0.34061	0.24650	0.45880	0.05201
	"Illinois"	"17"	"2000"	"2000"	45	12419293	0.36234	0.37735	0.27418	0.50657	0.05674
	"Illinois"	"17"	"2001"	"2001"	71	12488445	0.56853	0.55664	0.43474	0.70212	0.06620
	"Illinois"	"17"	"2002"	"2002"	79	12525556	0.63071	0.62398	0.49401	0.77766	0.07031
	"Illinois"	"17"	"2003"	"2003"	63	12556006	0.50175	0.48947	0.37527	0.62747	0.06204
	"Illinois"	"17"	"2004"	"2004"	74	12589773	0.58778	0.59167	0.46378	0.74394	0.06911
	"Illinois"	"17"	"2005"	"2005"	96	12609903	0.76131	0.76730	0.62079	0.93799	0.07866
	"Illinois"	"17"	"2006"	"2006"	107	12643955	0.84625	0.84137	0.68101	1.00172	0.08181
	"Illinois"	"17"	"2007"	"2007"	144	12695866	1.13423	1.11884	0.93497	1.30271	0.09381
	"Illinois"	"17"	"2008"	"2008"	178	12747038	1.39640	1.39915	1.19218	1.60612	0.10560
	"Illinois"	"17"	"2009"	"2009"	195	12796778	1.52382	1.49392	1.28200	1.70584	0.10812
	"Illinois"	"17"	"2010"	"2010"	175	12830632	1.36392	1.36462	1.16039	1.56884	0.10420
	"Illinois"	"17"	"2011"	"2011"	165	12869257	1.28213	1.27391	1.07758	1.47024	0.10017
	"Illinois"	"17"	"2012"	"2012"	175	12875255	1.35920	1.30417	1.10868	1.49965	0.09974
	"Illinois"	"17"	"2013"	"2013"	185	12882135	1.43610	1.37741	1.17601	1.57881	0.10276
	"Illinois"	"17"	"2014"	"2014"	253	12880580	1.96420	1.91419	1.67388	2.15450	0.12261
	"Illinois"	"17"	"2015"	"2015"	271	12859995	2.10731	2.03745	1.78974	2.28515	0.12638
	"Illinois"	"17"	"2016"	"2016"	378	12801539	2.95277	2.90368	2.60447	3.20289	0.15266
	"Indiana"	"18"	"1999"	"1999"	16	6044969	Unreliable	Unreliable	0.14945	0.42459	0.06549
	"Indiana"	"18"	"2000"	"2000"	14	6080485	Unreliable	Unreliable	0.12210	0.37473	0.05980
	"Indiana"	"18"	"2001"	"2001"	28	6127760	0.45694	0.44523	0.29585	0.64348	0.08416
	"Indiana"	"18"	"2002"	"2002"	25	6155967	0.40611	0.41643	0.26949	0.61473	0.08352
	"Indiana"	"18"	"2003"	"2003"	40	6196638	0.64551	0.63140	0.45108	0.85979	0.10026
